unit	class	families	line
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	bhaktyā prāñjalayaḥ sarveseṃdrāstadgatamānasāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	viśve ca sikatāścaiva pṛśnijāḥ śṛṅgiṇastathā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kṛṣṇāḥ śvetāṃbujāścaiva vidhiva tpūjayantyuta
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	praśastā vātarasanā divākṛtyāstathaiva ca
brahmandapurana_khanda-2_u	vayubd	skandapurana,vayu,vayupurana	meghāśca marutaścaiva brahmādyāśca divaukasaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	atribhṛgvaṅgirādyāśca ṛṣayaḥ sarva eva te
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	yakṣā nāgāḥ suparṇāśca kinnarā rākṣasaiḥ saha
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	evamete mahātmānaḥ śrāddhe satkṛtya pūjitāḥ
brahmandapurana_khanda-2_u	vayubd	kurmapurana,mahabharata,naradapurana,ramayana,saurapurana,vayu,vayupurana	sarvānkāmānprayacchanti śataśo 'tha sahasraśaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	hitvā trailokyasaṃsāraṃ jarāmṛtyumayaṃ tathā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	mokṣaṃ yogamathaiśvaryaṃ sūkṣmadehamadehinām
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kṛtsnaṃ vairāgyamānantyaṃ prayacchanti pitāmahāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	variṣṭhaḥ sarvadharmāṇāṃ mokṣadharmaḥ sanātanaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pitṝṇāṃ hi prasādena prāpyate sa mahātmanām
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	muktāvaiḍūryavāsāṃsi vājināgāyutāni ca
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	koṭiśaścāpi ratnāniprayacchanti pitāmahāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kiṅkiṇījālanaddhāni sadā puṣpaphalāni ca
brahmandapurana_khanda-2_u	vayubd	mahabharata,vayu,vayupurana	vimānānāṃ sahasrāṇi yuktānyapsarasāṃ gaṇaiḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	sarvakāmasamṛddhāni prayacchanti pitāmahāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	prajāṃ puṣṭiṃ smṛtiṃ medhāṃ rājyamārogyameva ca
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	prītā nityaṃ prayacchanti mānuṣāṇāṃ pitāmahāḥ
brahmandapurana_khanda-2_u	vayubd	matsyapurana,padmapurana,vayu,vayupurana	rājataṃ rājatāktaṃ vā pitṝṇāṃ pātramucyate
brahmandapurana_khanda-2_u	other	markandeyapurana,matsyapurana	rājatasya kathāvāpi darśanaṃ dāna meva vā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	rājate hi svadhā dugdhā pātre taiḥ pṛthivī purā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kṛṣṇājinasya sāṃnidhyaṃ darśanaṃ dānameva ca
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kanakaṃ rājataṃ pātraṃ dauhitraṃ kutupastilāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	vastūni pāvanīyāni tridaṇḍīyoga eva vā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śrāddhakarmaṇyayaṃ śreṣṭho vidhirbrāhmaḥ sanātanaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	āyuḥkīrtiprajaiśvaryaprajñāsaṃtativarddhanaḥ
brahmandapurana_khanda-2_u	ppl	kirfel,vayu,vayupurana	diśidakṣiṇapūrvasyāṃ vedisthānaṃ nivedayet
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	vakṣyāmi vidhivatsthānaṃ pitṝṇāmanuśāsitam
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	tatra gartāstrayaḥ kāyārstrayo daṇḍāśca khādirāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	aratnimātrāste kāryā rajataiḥ pravibhūṣitāḥ
brahmandapurana_khanda-2_u	vayubd	padmapurana,vayu,vayupurana	te vitastyāyatā garttāḥ sarvataścaturaṅgulāḥ
brahmandapurana_khanda-2_u	vayubd	vayupurana	prāgdakṣiṇamukhānkuryātsthirānaśuṣirāṃstathā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	adbhiḥ pavitrayuktābhiḥ pāvayetsatataṃ śuciḥ
brahmandapurana_khanda-2_u	vayubd	garudapurana,vayupurana	satataṃ tarpaṇaṃ hyetattṛptirbhavati śāsvatī
brahmandapurana_khanda-2_u	vayubd	bhavisyapurana,vayu,vayupurana	evaṃ triṣavaṇasnāto yor'cayetprayataḥ pitṝn
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	tānsthāpayedamāvāsyāṃ garttānvai caturaṅgulān
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	triḥsaptasaṃsthāste yajñāstrailokyaṃ dhāryate tu yaḥ
brahmandapurana_khanda-2_u	vayubd	bhavisyapurana,mahabharata,matsyapurana,padmapurana,vayu,vayupurana	pāpmāpahaṃ pāvanīyaṃ hyaśvamedhaphalaṃ labhet
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	mantraṃ vakṣyāmyahaṃ tasmādamṛtaṃ brahmanirmitam
brahmandapurana_khanda-2_u	vayubd	brahmapurana,vayu,vayupurana	āddhe 'vasāne śrāddhasya trirāvṛttaṃ japetsadā
brahmandapurana_khanda-2_u	other	brahmapurana	piṇḍanirvapaṇe vāpi japedetaṃ samāhitaḥ
brahmandapurana_khanda-2_u	vayubd	brahmapurana,vayu,vayupurana	kṣipramāyānti pitaro rakṣāṃsi pradravanti ca
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	paṭhyamānaḥ sadā śrāddhe niyatairbrahmavādibhiḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	vīryaśauryārthasattvāśīrāyurbuddhivivarddhanam
brahmandapurana_khanda-2_u	vayubd	brahmapurana,padmapurana,vayu,vayupurana	saptarciṣaṃ pravakṣyāmi sarvakāmapradaṃ śubham
brahmandapurana_khanda-2_u	vayubd	garudapurana,markandeyapurana,naradapurana,vayu,vayupurana	amūrttīnāṃ samūrttināṃ pitṝṇāṃ dīptatejasām
brahmandapurana_khanda-2_u	vayubd	garudapurana,markandeyapurana,naradapurana,vayu,vayupurana	namasyāmi sadā teṣāṃ dhyānināṃ yogacakṣuṣām
brahmandapurana_khanda-2_u	vayubd	garudapurana,markandeyapurana,vayu,vayupurana	indrādīnāṃ ca netāro daśamārīcayostathā
brahmandapurana_khanda-2_u	vayubd	garudapurana,markandeyapurana,vayu,vayupurana	saptarṣīṇāṃ pitṝṇāṃ ca tānnamasyāmi kāmadān
brahmandapurana_khanda-2_u	vayubd	garudapurana,markandeyapurana,vayu,vayupurana	manvādināṃ ca netāraḥ sūryācandramasostathā
brahmandapurana_khanda-2_u	other	garudapurana,markandeyapurana	nakṣatrāṇāṃ grahāṇāṃ ca vāyvagnyośca pitṝnatha
brahmandapurana_khanda-2_u	vayubd	garudapurana,markandeyapurana,vayu,vayupurana	dyāvāpṛthivyośca sadā nāmasyāmi kṛtāñjaliḥ
brahmandapurana_khanda-2_u	vayubd	mahabharata,markandeyapurana,vayu,vayupurana	devarṣīṇāṃ ca netāraḥ sarvalokanamaskṛtāḥ
brahmandapurana_khanda-2_u	vayubd	garudapurana,markandeyapurana,vayu,vayupurana	yogeśvarebhyaśca sadā namasyāmi kṛtāñjaliḥ
brahmandapurana_khanda-2_u	vayubd	bhavisyapurana,matsyapurana,saurapurana,sivadharmottara,vayu,vayupurana	saptadvīpasamudrāyāṃ pṛthivyāmekarāḍ bhavet
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kramaśaḥ kīrtayiṣyāmi balipātrāṇyataḥ param
brahmandapurana_khanda-2_u	vayubd	vayupurana	puṣṭiḥ prajāśca nyagrodhe buddhiḥ prajñā dhṛtiḥ smṛtiḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	raśodhnaṃ ca yaśasyaṃ ca kāśmarīpātramucyate
brahmandapurana_khanda-2_u	vayubd	padmapurana,vayu,vayupurana	phalagupātreṣu kurvāṇaḥ sarvānkāmānavāpnuyāt
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	parāṃ dyutimathārketu prākāśyaṃ ca viśeṣataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kṣetrārāmataḍāgeṣu sarvasasyeṣu caiva ha
brahmandapurana_khanda-2_u	vayubd	vayupurana	eteṣveva supātreṣu bhojanāgramaśeṣataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	sadā dadyātsa yajñānāṃ sarveṣāṃ phalamāpnuyāt
brahmandapurana_khanda-2_u	vayubd	vayupurana	pitṛbhyaḥ puṣpamālyāni sugandhāni ca tatparaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	sadā dadyātkriyāyuktaḥ śa vibhāti divākaraḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	guggulādīṃstathā dhūpānpitṛbhyo yaḥ prayacchati
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	dhūpaṃ gandhaguṇopetaṃ kṛtvā pitṛparāyaṇaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	phalamūlanamaskāraiḥ pitṝṇāṃ prayataḥ śuciḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pūjāṃ kṛtvā dvijānpaścātpūjayedannasaṃpadā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śrāddhakāleṣu niyataṃ vāyubhūtāḥ pitāmahāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	āviśanti dvijāñchreṣṭhāṃstasmādetadbravīmi te
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	bhavanti pitaraḥ prītāḥ pūjiteṣu dvijātiṣu
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	savyottarābhyāṃ pāṇibhyāṃ kuryādullekhanaṃ dvijāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	prokṣaṇaṃ ca tataḥ kuryācchrāddhakarmaṇyatandritaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	darbhānpiṇḍāṃstathā bhakṣyānpuṣpāṇi vividhāni ca
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	peṣayitvāñjanaṃ samyagviśveṣāmuttarottaram
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	nipātya jānu sarveṣāṃ vastrārthaṃ sūtrameva vā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	khaṇḍanaṃ prokṣaṇaṃ caiva tathaivollekhanaṃ dvijaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	sakṛddevapitṝṇāṃ syātpitṝṇāṃ tribhirucyate
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	sadā sarpistilairyuktāṃstrīnpiṇḍānnirvapedbhuvi
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	jānu kṛtvā tathā savyaṃ bhūmau pitṛparāyaṇaḥ
brahmandapurana_khanda-2_u	vayubd	agnipurana,bhavisyapurana,garudapurana,lingapurana,mahabharata,matsyapurana,vayu,vayupurana	pitṝnpitāmahāṃścaiva tathaiva prapitāmahān
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	āhūya ca pitṝnprāñcaḥ pitṛtīrthena yatnataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pṛthaṅmātāmahānāṃ tu kecidicchanti mānavāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	trīnpiṇḍānānupūrvyeṇa sāṃguṣṭhānpuṣṭivarddhanān
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	jānvantarābhyāṃ yatnena piṇḍāndadyādyathākramam
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	savyottarābhyāṃ pāṇibhyāṃ dhārārthaṃ mantramuccaran
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	namo vaḥ pitaraḥ śoṣāyeti sarvamatandritaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	dakṣiṇasyāṃ tu pāṇibhyāṃ prathamaṃ piṇḍamutsṛjet
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	savyottarābhyāṃ pāṇibhyāṃ dharmer'dhaṃ samatandritaḥ
brahmandapurana_khanda-2_u	vayubd	brahmapurana,vayu,vayupurana	kṣaumaṃ sūtraṃ navaṃ dadyācchāṇaṃ kārpāsakaṃ tathā
brahmandapurana_khanda-2_u	vayubd	brahmapurana,vayu,vayupurana	patrorṇaṃ paṭṭasūtraṃ ca kauśeyaṃ parivarjayet
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	na prīṇanti tathaitāni dātu ścāpyahitaṃ bhavet
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śreṣṭhamāhustrikakudamañjanaṃ nityameva ca
brahmandapurana_khanda-2_u	vayubd	vayupurana	kṛṣṇebhyaśca telaistailaṃ yatnātsuparirakṣitam
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	candanāguruṇī cobhe tamālośīrapadmakam
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śuklāḥ sumanasaḥ śreṣṭhāstathā padmotpalāni ca
brahmandapurana_khanda-2_u	vayubd	vayupurana	gandharūpopapannāni cāraṇyāni ca kṛtsnaśaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	puṣpāṇi varjanīyāni śrāddhakarmaṇi nityaśaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	varjanīyāni puṣpāṇi puṣṭimanviccatā sadā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	dvijātayo yathoddiṣṭā niyatāḥ syurudaṅmukhāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pūjayedyajamānastu vidhivadyakṣiṇāmukhaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	teṣāmabhimukho dadyāddarbhatpiṇḍāṃśca yatnataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	anena vidhinā sākṣādarcitāḥ syuḥ pitāmahāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	haritā vai sa piñjālāḥ puṣṭāḥ snigdhāḥ samāhitāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ratnimātrāḥ pramāṇena vitṛtīrthena saṃsmṛtāḥ
brahmandapurana_khanda-2_u	vayubd	vayupurana	upamūle tathā nīlā viṣṭarārthaṃ kuśottamāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	tathā śyāmākanīvārā dūrvā ca samudāhṛtā
brahmandapurana_khanda-2_u	vayubd	vayupurana	pūrvaṃ kīrttimatāṃ śreṣṭho babhūvāśvaḥ prajāpatiḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	tasya bālā nipatitā bhūmau kāśatvāmāgatāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	tasmāddeyāḥ sadā kāśāḥ śrāddhakarmasu pūjitāḥ
brahmandapurana_khanda-2_u	vayubd	bhavisyapurana,matsyapurana,padmapurana,vayu,vayupurana	piṇḍanirvapaṇaṃ teṣu karttavyaṃ bhūtimicchatā
brahmandapurana_khanda-2_u	vayubd	vayupurana	prajāḥ puṣṭidyutiprajñākīrttikāntisamanvitāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	bhavanti rucirā nityaṃ vipāpmāno 'ghavarjitāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	sakṛdevāstaredyarbhānpiṇḍārthe dakṣiṇāmukhaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	prāgdakṣiṇāgrānniyato vidhi cāpyatra vakṣyati
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	na dīno nāpi vā kruddho na caivānyamanā naraḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ekatra cādhāya manaḥ śrāddhaṃ kuryātsamāhitaḥ
brahmandapurana_khanda-2_u	vayubd	garudapurana,vayu,vayupurana	rakṣāṃsi yakṣāḥ sapiśācasaṃghā hatā mayā yātudhānāśca sarve
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	yasmindeśe paṭhyate mantra eṣa taṃ vai deśaṃ rākṣasā varjayanti
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	anena vidhinā nityaṃ śrāddhaṃ kuryāddhi yaḥ sadā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	manasā kāṅkṣate yadyattattadyadyuḥ pitamahāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pitaro hṛṣṭamanaso rakṣāṃsi vimanāṃsi ca
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śūdrāḥ śrāddheṣvavikṣīraṃ balvajā upalāstathā
brahmandapurana_khanda-2_u	vayubd	vayupurana	viraṇāścotuvālāśca laḍvā varjyāśca nityaśaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	evamādīnyayajñāni tṛṇāni parivarjayet
brahmandapurana_khanda-2_u	vayubd	vayupurana	añjanābhyajanaṃ gandhānsūtrapraṇayanaṃ tathā
brahmandapurana_khanda-2_u	other	bhavisyapurana,skandamahapurana	kāśeḥ punarbhavaiḥ kāryamaśvamedhaphalaṃ labhet
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kāśāḥ punarbhavā ye ca barhiṇo hyupabarhiṇaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	puṣpagandhavibhūṣāṇāmeṣa mantra udāhṛtaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	āhṛtya dakṣiṇāgniṃ tu homārthaṃ vai prayatnataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ityete homamantrāstu trayāṇāmanupūrvaśaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	dakṣiṇenāgnaye nityaṃ somāyottaratastathā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	homajapye namaskāraḥ prokṣaṇaṃ ca viśeṣataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	añjanābyañjanaṃ caiva piṇḍanirvapaṇaṃ tathā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	kriyā sarvā yathoddiṣṭāḥ prayatnena samācaret
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	alpendhano vā rūkṣo 'gnirvasphuliṅgaśca sarvaśaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	durgandhaścaiva nīlaśca kṛṣṇaścaiva viśeṣataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	arciṣmān piṇḍitaśikhaḥ sarppikāñjanasannibhaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	naranārīgaṇebhyaśca pūjāṃ prāpnoti śāśvatīm
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śrāddhe mahāpavitrāṇi medhyāni ca viśeṣataḥ
brahmandapurana_khanda-2_u	vayubd	padmapurana,vayu,vayupurana	pātreṣu phalamuddiṣṭaṃ yanmayā śrāddhakarmaṇi
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ghṛtamādāya pātre ca juhuyāddhavyavāhane
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	palāśaplakṣanyagrodhaplakṣāśvatthavikaṅkatāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	uduṃbarastathābilvaścandano yajñiyāśca ye
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	saralo devadāruśca śālaśca kadirastathā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	samidarthe praśastāḥ syurete vṛkṣā viśeṣataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	grāmyāḥ kaṇṭakinaścaiva yājñiyā ye ca kecana
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pūjitāḥ samidarthaṃ te pitṝṇāṃ vacanaṃ yathā
brahmandapurana_khanda-2_u	other	mahabharata,naradapurana,padmapurana,ramayana	phalaṃ yatkarmaṇastasya tanme nigadataḥ śṛṇu
brahmandapurana_khanda-2_u	vayubd	bhavisyapurana,padmapurana,sivapurana,vayu,vayupurana	akṣayaṃ sarvakāmīyamaśvamedhaphalaṃ hi tat
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śleṣmāntako naktamālaḥ kapitthaḥ śālmalistathā
brahmandapurana_khanda-2_u	vayubd	markandeyapurana,vayu,vayupurana	nīpo vibhītakaścaiva śrāddhakarmaṇi garhitāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śakunānāṃ nivāsāṃśca varjayeta mahīruhān
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	svadheti caiva mantrāṇāṃ pitṝṇāṃ vacanaṃ yathā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	svāheti caiva devānāṃ yajñakarmaṇyudāhṛtam
brahmandapurana_khanda-2_u	ppl	kirfel,vayu,vayupurana	devāścapitaraścaiva anyonyaṃ niyatāḥ smṛtāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ātharvaṇastveṣa vidhirityuvāca bṛhaspatiḥ
brahmandapurana_khanda-2_u	other	garudapurana	pūjayeta pitṝnpūrvaṃ devāṃśca tadanantaram
brahmandapurana_khanda-2_u	other	skandamahapurana	dakṣasya duhitā nāmnā viśvā nāmeti viśrutā
brahmandapurana_khanda-2_u	vayubd	mahabharata,vayu,vayupurana	prakhyātā striṣu lokeṣu sarvalokanamaskṛtāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	samastāste mahātmānaścerurugraṃ mahattapaḥ
brahmandapurana_khanda-2_u	vayubd	vayupurana	śuddhena mansā prītā ūcustānpitarastadā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	varaṃ vṛṇīdhvaṃ prītāḥ sma kaṃ kāmaṃ kakhāmahe
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	brahmovāca mahātejāstapasā taistu toṣitaḥ
brahmandapurana_khanda-2_u	vayubd	lingapurana,vayu,vayupurana	evamuktāstadā viśve brahmaṇā viśvakarmaṇā
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ūcuste sahitāḥ sarve brahmāṇāṃ lokabhāvanam
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śrāddhe 'smākaṃ bhavedaṃśo hyeṣa naḥ kāṅkṣito varaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	asmākaṃ kalpite śrāddhe yuṣmānaprāśanaṃ hi vai
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	agre dattvā tu yuṣmākamasmākaṃ dāsyate tataḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	visarjanamathāsmākaṃ pūrvaṃ paścāttu daivatam
brahmandapurana_khanda-2_u	vayubd	vayupurana	bhūtānāṃ devatānāṃ ca pitṝṇāṃ caiva karmaṇi
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	evaṃ dattvā varaṃ teṣāṃ brahmā pitṛgaṇaiḥ saha
brahmandapurana_khanda-2_u	vayubd	vayupurana	kṣamānugrahakṛddevaḥ saṃcakāra yathoditam
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	vede pañca mahāyajñā narāṇāṃ samudāhṛtāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	etānpañca mahāyajñānnirvapetsatataṃ naraḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	śūdreṇāpi ca karttavyāḥ pañcaite mantravarjitāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ato 'nyathā tu yo bhuṅkte sa ṛṇaṃ nityamaśnute
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	ṛṇaṃ bhuṅkte sa pāpātmā yaḥ pacedātmakāraṇāt
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	tasmānnirvartayetpañca mahāyajñānsadā budhaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	paraśṛṅgaṃ gavāṃ mūtraṃ baliṃ sūtraṃ samutkṣipet
brahmandapurana_khanda-2_u	vayubd	brahmapurana,vayu,vayupurana	tannivedyo bhavetpiṇḍaḥ pitṝṇāṃ yastu jīvati
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	icchanti kecidācāryaḥ paścātpiṇḍanivedanam
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pūjanaṃ caiva vipraṇāṃ pūrvameveha nityaśaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pūrvaṃ nivedayetpiṇḍānpaścādviprāṃśca bhojayet
brahmandapurana_khanda-2_u	vayubd	bhavisyapurana,lingapurana,sivadharmasastra,vayu,vayupurana	yogātmāno mahātmānaḥ pitaro yoga saṃbhavāḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	tasmāddadyācchuciḥ piṇḍānyogebhyastatparāyaṇaḥ
brahmandapurana_khanda-2_u	vayubd	vayu,vayupurana	pitṝṇāṃ hi bhavedetatsākṣādiva hutaṃ haviḥ
brahmandapurana_khanda-2_u	vayubd	brahmapurana,markandeyapurana,vayu,vayupurana	yajamānaṃ ca bhoktṝṃś ca naurivāmbhasi tārayet
brahmandapurana_khanda-2_u	vayubd	brahmapurana,kurmapurana,vayu,vayupurana	asatāṃ pragraho yatra satāṃ caiva vimānatā
